mic;symbol;isin;date;open_value;high_value;low_value;last_value;change_prev_close_percentage;turnover
XZAG;CBX;HRZB00ICBEX6;19.11.2024;3127,14;3128,79;3110,85;3126,55;-0,06;847050,02
XZAG;CBX;HRZB00ICBEX6;15.11.2024;3128,8;3133,45;3120,22;3128,28;-0,02;703380,8
XZAG;CBX;HRZB00ICBEX6;14.11.2024;3114,76;3138,7;3114,76;3128,8;0,45;1002758,65
XZAG;CBX;HRZB00ICBEX6;13.11.2024;3097,62;3117,71;3091,59;3114,76;0,55;802377,84
XZAG;CBX;HRZB00ICBEX6;12.11.2024;3083,23;3117,76;3083,23;3097,62;0,43;989410,86
XZAG;CBX;HRZB00ICBEX6;11.11.2024;3076,36;3084,25;3067,67;3084,25;0,26;1329625,84
XZAG;CBX;HRZB00ICBEX6;8.11.2024;3057,9;3076,36;3051,62;3076,36;0,6;1677669,72
XZAG;CBX;HRZB00ICBEX6;7.11.2024;3052,97;3059,44;3049,41;3057,9;0,19;636001,14
XZAG;CBX;HRZB00ICBEX6;6.11.2024;3052,21;3052,65;3044,4;3052,04;-0,01;1052993,94
XZAG;CBX;HRZB00ICBEX6;5.11.2024;3036,4;3058,74;3036,4;3052,21;0,46;804230,86
XZAG;CBX;HRZB00ICBEX6;4.11.2024;3063,04;3063,04;3036,89;3038,26;-0,8;1075797,22
XZAG;CBX;HRZB00ICBEX6;31.10.2024;3058,9;3069,98;3041,31;3062,9;0,13;1800079,43
XZAG;CBX;HRZB00ICBEX6;30.10.2024;3041,79;3063,16;3041,79;3058,9;0,56;1272479,93
XZAG;CBX;HRZB00ICBEX6;29.10.2024;3057,07;3063,33;3039,65;3041,79;-0,46;1150501,42
XZAG;CBX;HRZB00ICBEX6;28.10.2024;3053,05;3061,85;3045,05;3055,81;0,09;1841930,06
XZAG;CBX;HRZB00ICBEX6;25.10.2024;3054,58;3067,2;3046,39;3053,05;-0,02;965297,92
XZAG;CBX;HRZB00ICBEX6;24.10.2024;3056,22;3064,56;3048,94;3053,66;-0,08;1535583,92
XZAG;CBX;HRZB00ICBEX6;23.10.2024;3042,38;3060,88;3038,87;3056,22;0,42;1075444,3
XZAG;CBX;HRZB00ICBEX6;22.10.2024;3038,88;3044,88;3031,5;3043,31;0,27;1239051,55
XZAG;CBX;HRZB00ICBEX6;21.10.2024;3030,26;3041,1;3021,8;3035,09;0,16;1097052,64
XZAG;CBX;HRZB00ICBEX6;18.10.2024;3037,48;3042,69;3028,76;3030,26;-0,24;920335,98
XZAG;CBX;HRZB00ICBEX6;17.10.2024;3010,88;3037,57;3009,99;3037,48;0,92;2200283,13
XZAG;CBX;HRZB00ICBEX6;16.10.2024;3006,74;3015,56;2996,48;3009,75;0,05;3719385,28
XZAG;CBX;HRZB00ICBEX6;15.10.2024;3005,53;3011,61;2998,73;3008,27;0,09;4352033,9
XZAG;CBX;HRZB00ICBEX6;14.10.2024;2979,29;3005,65;2975,01;3005,65;0,88;3609222,74
XZAG;CBX;HRZB00ICBEX6;11.10.2024;2972,99;2980,23;2967,53;2979,29;0,25;1119000,34
XZAG;CBX;HRZB00ICBEX6;10.10.2024;2945,54;2973,23;2945,54;2971,8;0,93;1467377,25
XZAG;CBX;HRZB00ICBEX6;9.10.2024;2945;2951,21;2942,55;2944,53;-0,02;716364,2
XZAG;CBX;HRZB00ICBEX6;8.10.2024;2941,71;2947,29;2935,92;2945;0,11;585411,02
XZAG;CBX;HRZB00ICBEX6;7.10.2024;2941,71;2943,04;2934,11;2941,71;0;1231205,63
XZAG;CBX;HRZB00ICBEX6;4.10.2024;2943,79;2946,23;2940,99;2941,71;-0,07;423207,46
XZAG;CBX;HRZB00ICBEX6;3.10.2024;2935,79;2943,99;2935,52;2943,79;0,27;620864,18
XZAG;CBX;HRZB00ICBEX6;2.10.2024;2940,79;2940,79;2931,66;2935,79;-0,17;633450,06
XZAG;CBX;HRZB00ICBEX6;1.10.2024;2938,3;2948,41;2938,3;2940,79;0,08;805454,38
XZAG;CBX;HRZB00ICBEX6;30.9.2024;2952,75;2955,6;2937,3;2938,3;-0,53;636485,65
XZAG;CBX;HRZB00ICBEX6;27.9.2024;2947,03;2953,88;2943,13;2953,88;0,23;700292,51
XZAG;CBX;HRZB00ICBEX6;26.9.2024;2943,48;2949,46;2939,91;2947,03;0,09;1097921,73
XZAG;CBX;HRZB00ICBEX6;25.9.2024;2933,8;2944,78;2930,76;2944,4;0,36;499406,24
XZAG;CBX;HRZB00ICBEX6;24.9.2024;2926,33;2941,57;2926,33;2933,8;0,26;751836,44
XZAG;CBX;HRZB00ICBEX6;23.9.2024;2923;2934,94;2923;2926,33;0,11;757470,84
XZAG;CBX;HRZB00ICBEX6;20.9.2024;2959,32;2959,74;2923;2923;-1,15;1835745,23
XZAG;CBX;HRZB00ICBEX6;19.9.2024;2952,33;2958,16;2949,33;2957;0,27;209374,25
XZAG;CBX;HRZB00ICBEX6;18.9.2024;2945,37;2948,93;2937,06;2948,93;0,12;555543,15
XZAG;CBX;HRZB00ICBEX6;17.9.2024;2948,84;2953,98;2940,68;2945,37;-0,12;1115892,02
XZAG;CBX;HRZB00ICBEX6;16.9.2024;2947,08;2948,84;2940,69;2948,84;0,04;712324,24
XZAG;CBX;HRZB00ICBEX6;13.9.2024;2956,59;2957,53;2946,58;2947,74;-0,33;655784
XZAG;CBX;HRZB00ICBEX6;12.9.2024;2953,75;2958,15;2944,72;2957,57;0,13;955929,93
XZAG;CBX;HRZB00ICBEX6;11.9.2024;2952,44;2958,09;2950;2953,75;-0,02;905460,59
XZAG;CBX;HRZB00ICBEX6;10.9.2024;2949,91;2956,61;2947,19;2954,39;0,15;1050383,04
XZAG;CBX;HRZB00ICBEX6;9.9.2024;2944,43;2956,02;2935,57;2949,91;0,22;546512,88
XZAG;CBX;HRZB00ICBEX6;6.9.2024;2954,86;2955,13;2943,46;2943,58;-0,38;493434,45
XZAG;CBX;HRZB00ICBEX6;5.9.2024;2942,25;2954,89;2940,16;2954,76;0,43;466002,45
XZAG;CBX;HRZB00ICBEX6;4.9.2024;2940,82;2942,25;2932,73;2942,25;0,05;773179,28
XZAG;CBX;HRZB00ICBEX6;3.9.2024;2942,09;2943,57;2929,57;2940,82;-0,04;800137,14
XZAG;CBX;HRZB00ICBEX6;2.9.2024;2944,2;2945,45;2934,96;2942,09;-0,07;551502,62
XZAG;CBX;HRZB00ICBEX6;30.8.2024;2944,47;2947,01;2937,33;2944,16;-0,01;547635,99
XZAG;CBX;HRZB00ICBEX6;29.8.2024;2945,12;2947,85;2928,19;2944,47;0,05;680335,2
XZAG;CBX;HRZB00ICBEX6;28.8.2024;2931,75;2943,16;2931,75;2942,91;0,35;480054,35
XZAG;CBX;HRZB00ICBEX6;27.8.2024;2937,96;2943,4;2932,64;2932,68;-0,18;603243,19
XZAG;CBX;HRZB00ICBEX6;26.8.2024;2955,17;2955,17;2934,48;2937,96;-0,61;403713,74
XZAG;CBX;HRZB00ICBEX6;23.8.2024;2967,31;2967,65;2951,93;2956,06;-0,39;578366,59
XZAG;CBX;HRZB00ICBEX6;22.8.2024;2968,62;2971,73;2964,16;2967,65;-0,03;628105,32
XZAG;CBX;HRZB00ICBEX6;21.8.2024;2969,6;2973,06;2961,83;2968,62;-0,06;300377,21
XZAG;CBX;HRZB00ICBEX6;20.8.2024;2952,31;2973,05;2949,9;2970,26;0,63;937184,72
XZAG;CBX;HRZB00ICBEX6;19.8.2024;2946,15;2960,87;2944,94;2951,73;0,23;555164,23
XZAG;CBX;HRZB00ICBEX6;16.8.2024;2944,7;2950,99;2939,82;2945,1;-0,1;208578,58
XZAG;CBX;HRZB00ICBEX6;14.8.2024;2951,9;2955,14;2947,02;2948,1;-0,13;307971,13
XZAG;CBX;HRZB00ICBEX6;13.8.2024;2946,26;2953,55;2938,27;2951,94;0,19;601688,1
XZAG;CBX;HRZB00ICBEX6;12.8.2024;2926,51;2946,26;2921,27;2946,26;0,68;694600,37
XZAG;CBX;HRZB00ICBEX6;9.8.2024;2930,12;2935,09;2922,09;2926,33;-0,13;584780,38
XZAG;CBX;HRZB00ICBEX6;8.8.2024;2922,58;2930,08;2918,54;2930,08;0,3;595806,56
XZAG;CBX;HRZB00ICBEX6;7.8.2024;2923,96;2933,51;2917,85;2921,3;-0,08;582544,82
XZAG;CBX;HRZB00ICBEX6;6.8.2024;2968,88;2968,88;2893,61;2923,56;-1,64;1348182,08
XZAG;CBX;HRZB00ICBEX6;2.8.2024;2984,28;2984,28;2956,99;2972,28;-0,44;536478,98
XZAG;CBX;HRZB00ICBEX6;1.8.2024;2987,63;2993,65;2967,85;2985,38;-0,07;1251489,27
XZAG;CBX;HRZB00ICBEX6;31.7.2024;2986,85;2990,44;2966,15;2987,5;0;1252929,72
XZAG;CBX;HRZB00ICBEX6;30.7.2024;2986,08;3004,04;2977,64;2987,41;0,05;1380003,12
XZAG;CBX;HRZB00ICBEX6;29.7.2024;2958,25;2995,94;2956,63;2985,95;1;1916276,47
XZAG;CBX;HRZB00ICBEX6;26.7.2024;2930,62;2959,24;2930,62;2956,29;0,88;2294522,44
XZAG;CBX;HRZB00ICBEX6;25.7.2024;2909,75;2943,82;2909,75;2930,62;0,71;2024314,24
XZAG;CBX;HRZB00ICBEX6;24.7.2024;2902,57;2923,32;2902,33;2909,88;0,25;2110488,83
XZAG;CBX;HRZB00ICBEX6;23.7.2024;2900,36;2910,35;2899,45;2902,57;0,07;981133,56
XZAG;CBX;HRZB00ICBEX6;22.7.2024;2904,95;2906,28;2898,35;2900,5;-0,15;514124,85
XZAG;CBX;HRZB00ICBEX6;19.7.2024;2902,22;2918,91;2901,56;2904,95;0,12;1165369,56
XZAG;CBX;HRZB00ICBEX6;18.7.2024;2893,38;2903,25;2884,28;2901,56;0,28;2265974,06
XZAG;CBX;HRZB00ICBEX6;17.7.2024;2884,06;2895,08;2884,06;2893,38;0,32;1355356,3
XZAG;CBX;HRZB00ICBEX6;16.7.2024;2886,87;2904,46;2884,06;2884,06;0,02;1445678,96
XZAG;CBX;HRZB00ICBEX6;15.7.2024;2864,82;2889,92;2853,35;2883,39;0,64;1776237,96
XZAG;CBX;HRZB00ICBEX6;12.7.2024;2819,81;2865,01;2819,81;2865,01;1,57;1024657,69
XZAG;CBX;HRZB00ICBEX6;11.7.2024;2823,84;2827,89;2818,9;2820,59;-0,12;854423,68
XZAG;CBX;HRZB00ICBEX6;10.7.2024;2830,25;2837,3;2817,61;2823,84;-0,19;3804985,88
XZAG;CBX;HRZB00ICBEX6;9.7.2024;2819,1;2829,09;2817,08;2829,09;0,38;296922,28
XZAG;CBX;HRZB00ICBEX6;8.7.2024;2813,13;2820,66;2811,22;2818,52;0,19;795528,35
XZAG;CBX;HRZB00ICBEX6;5.7.2024;2826,12;2826,12;2811,45;2813,13;-0,46;570513,27
XZAG;CBX;HRZB00ICBEX6;4.7.2024;2812,02;2829,07;2812,02;2826,12;0,5;464662,01
XZAG;CBX;HRZB00ICBEX6;3.7.2024;2814,02;2827,39;2812,16;2812,16;-0,08;1114973,92
XZAG;CBX;HRZB00ICBEX6;2.7.2024;2811,8;2817,76;2807,85;2814,36;-0,24;635600,3
XZAG;CBX;HRZB00ICBEX6;1.7.2024;2829,79;2831,29;2815,28;2821,09;-0,31;1096021,74
XZAG;CBX;HRZB00ICBEX6;28.6.2024;2820,84;2829,79;2814,55;2829,79;0,32;612333,84
XZAG;CBX;HRZB00ICBEX6;27.6.2024;2811,26;2820,84;2809,35;2820,84;0,34;519013,66
XZAG;CBX;HRZB00ICBEX6;26.6.2024;2813,33;2824,17;2810,29;2811,26;-0,07;1109782,77
XZAG;CBX;HRZB00ICBEX6;25.6.2024;2818,29;2827,6;2813,23;2813,33;-0,21;845678,55
XZAG;CBX;HRZB00ICBEX6;24.6.2024;2817,87;2822,5;2811,65;2819,35;0,05;851873,03
XZAG;CBX;HRZB00ICBEX6;21.6.2024;2818,88;2823,29;2813,65;2817,87;-0,02;1070607,65
XZAG;CBX;HRZB00ICBEX6;20.6.2024;2813,69;2820,21;2811,83;2818,3;0,19;649786,44
XZAG;CBX;HRZB00ICBEX6;19.6.2024;2810,82;2819,26;2804,8;2813,06;0,08;655326,33
XZAG;CBX;HRZB00ICBEX6;18.6.2024;2807,34;2815,35;2806,66;2810,82;0,12;393585,44
XZAG;CBX;HRZB00ICBEX6;17.6.2024;2808,27;2817,94;2802,53;2807,34;-0,03;1119456,56
XZAG;CBX;HRZB00ICBEX6;14.6.2024;2807,74;2822,3;2806,57;2808,27;0,02;1052229
XZAG;CBX;HRZB00ICBEX6;13.6.2024;2820,1;2820,1;2803,08;2807,74;-0,44;624828,26
XZAG;CBX;HRZB00ICBEX6;12.6.2024;2808,71;2820,41;2803,82;2820,1;0,32;1371786,62
XZAG;CBX;HRZB00ICBEX6;11.6.2024;2800,43;2812,55;2800,43;2811,18;0,38;376947,95
XZAG;CBX;HRZB00ICBEX6;10.6.2024;2802,99;2805,19;2792,19;2800,43;-0,09;560167,84
XZAG;CBX;HRZB00ICBEX6;7.6.2024;2803,22;2803,22;2789,51;2802,99;0;465337,89
XZAG;CBX;HRZB00ICBEX6;6.6.2024;2795,8;2806,16;2792,77;2803,1;0,27;1225493,33
XZAG;CBX;HRZB00ICBEX6;5.6.2024;2813,62;2813,62;2795,67;2795,67;-0,64;593254,11
XZAG;CBX;HRZB00ICBEX6;4.6.2024;2807,9;2816,21;2802,88;2813,62;0,2;676310,96
XZAG;CBX;HRZB00ICBEX6;3.6.2024;2806,07;2816,13;2801,52;2807,9;0,07;494211,38
XZAG;CBX;HRZB00ICBEX6;31.5.2024;2807,21;2808,21;2801,61;2806,07;-0,01;864720,61
XZAG;CBX;HRZB00ICBEX6;29.5.2024;2817,55;2825,48;2800,82;2806,36;-0,54;798614,16
XZAG;CBX;HRZB00ICBEX6;28.5.2024;2823,8;2825,76;2808,6;2821,47;-0,08;628250,23
XZAG;CBX;HRZB00ICBEX6;27.5.2024;2829,1;2831,96;2817,73;2823,8;-0,19;520934,35
XZAG;CBX;HRZB00ICBEX6;24.5.2024;2828,37;2833,72;2825,86;2829,1;0,03;409696,96
XZAG;CBX;HRZB00ICBEX6;23.5.2024;2832,87;2836,49;2821,07;2828,37;-0,15;1221086,08
XZAG;CBX;HRZB00ICBEX6;22.5.2024;2828,07;2838,11;2819,71;2832,64;0,16;725662,09
XZAG;CBX;HRZB00ICBEX6;21.5.2024;2830,7;2833,19;2815,09;2828,07;-0,13;799806,66
XZAG;CBX;HRZB00ICBEX6;20.5.2024;2825,63;2837,54;2824,43;2831,86;0,22;1232768,02
XZAG;CBX;HRZB00ICBEX6;17.5.2024;2822,34;2831,85;2817,52;2825,63;0,12;1132024,42
XZAG;CBX;HRZB00ICBEX6;16.5.2024;2812,33;2822,61;2812,33;2822,34;0,22;652181,03
XZAG;CBX;HRZB00ICBEX6;15.5.2024;2808,71;2817,64;2799,12;2816,25;0,18;726177,05
XZAG;CBX;HRZB00ICBEX6;14.5.2024;2799,41;2811,26;2796,67;2811,26;0,42;579089,41
XZAG;CBX;HRZB00ICBEX6;13.5.2024;2795,97;2803,52;2789,37;2799,41;0,12;928160,16
XZAG;CBX;HRZB00ICBEX6;10.5.2024;2793,66;2796,53;2785,1;2795,97;-0,34;729676,9
XZAG;CBX;HRZB00ICBEX6;9.5.2024;2799,32;2805,4;2791,14;2805,4;0,22;1219683,57
XZAG;CBX;HRZB00ICBEX6;8.5.2024;2810,54;2812,7;2799,32;2799,32;-0,4;719920,06
XZAG;CBX;HRZB00ICBEX6;7.5.2024;2815,98;2815,98;2808,45;2810,54;-0,19;503152,9
XZAG;CBX;HRZB00ICBEX6;6.5.2024;2814,05;2815,98;2800,92;2815,98;0,07;501502,69
XZAG;CBX;HRZB00ICBEX6;3.5.2024;2812,76;2821,55;2812,76;2814,05;0,05;543660,87
XZAG;CBX;HRZB00ICBEX6;2.5.2024;2806,29;2822,12;2804,55;2812,76;0,23;722517,63
XZAG;CBX;HRZB00ICBEX6;30.4.2024;2800,93;2816,13;2800,93;2806,29;0,19;1143569,83
XZAG;CBX;HRZB00ICBEX6;29.4.2024;2814,85;2814,85;2796,43;2800,93;-0,49;574893,37
XZAG;CBX;HRZB00ICBEX6;26.4.2024;2805,17;2815,24;2796,41;2814,85;0,35;973682,87
XZAG;CBX;HRZB00ICBEX6;25.4.2024;2785,53;2811,99;2785,43;2805,17;0,71;1537821,18
XZAG;CBX;HRZB00ICBEX6;24.4.2024;2787,06;2793,32;2777;2785,53;-0,05;360906,4
XZAG;CBX;HRZB00ICBEX6;23.4.2024;2804,52;2807,51;2787,02;2787,06;-0,58;812576,29
XZAG;CBX;HRZB00ICBEX6;22.4.2024;2798,79;2807,04;2791,04;2803,42;0,14;797470,42
XZAG;CBX;HRZB00ICBEX6;19.4.2024;2803,31;2803,31;2791,08;2799,37;-0,14;661465,8
XZAG;CBX;HRZB00ICBEX6;18.4.2024;2814,21;2814,21;2795,15;2803,31;-0,35;555852,54
XZAG;CBX;HRZB00ICBEX6;16.4.2024;2830,4;2830,4;2800,74;2813,06;-0,65;743268,14
XZAG;CBX;HRZB00ICBEX6;15.4.2024;2829,89;2836,69;2823,35;2831,55;0,06;854401,43
XZAG;CBX;HRZB00ICBEX6;12.4.2024;2813,45;2829,89;2813,45;2829,89;0,67;544687,74
XZAG;CBX;HRZB00ICBEX6;11.4.2024;2816,98;2821,29;2808,34;2811,12;-0,23;764069,4
XZAG;CBX;HRZB00ICBEX6;10.4.2024;2817,97;2824,64;2815,45;2817,56;-0,01;515439,83
XZAG;CBX;HRZB00ICBEX6;9.4.2024;2831,7;2836,88;2816,59;2817,97;-0,48;519493,21
XZAG;CBX;HRZB00ICBEX6;8.4.2024;2825,4;2831,7;2822,93;2831,7;0,23;301718,2
XZAG;CBX;HRZB00ICBEX6;5.4.2024;2831,47;2831,47;2821,34;2825,21;-0,22;504748,49
XZAG;CBX;HRZB00ICBEX6;4.4.2024;2830,15;2839,63;2826,01;2831,47;0,02;604275,54
XZAG;CBX;HRZB00ICBEX6;3.4.2024;2835,44;2840,28;2827,74;2830,81;-0,16;706925,66
XZAG;CBX;HRZB00ICBEX6;2.4.2024;2836,99;2840,9;2825,8;2835,44;0,03;1028461,15
XZAG;CBX;HRZB00ICBEX6;28.3.2024;2841,75;2843,96;2821,88;2834,52;-0,28;1247392,34
XZAG;CBX;HRZB00ICBEX6;27.3.2024;2849,9;2850,98;2833,38;2842,41;-0,22;1767869,88
XZAG;CBX;HRZB00ICBEX6;26.3.2024;2840,62;2854,69;2836,29;2848,76;0,29;680281,7
XZAG;CBX;HRZB00ICBEX6;25.3.2024;2845,96;2848,83;2835,39;2840,62;-0,22;936856,98
XZAG;CBX;HRZB00ICBEX6;22.3.2024;2834,73;2847,76;2830,61;2846,94;0,43;1513502,38
XZAG;CBX;HRZB00ICBEX6;21.3.2024;2820,36;2837,54;2820,36;2834,73;0,51;929959,19
XZAG;CBX;HRZB00ICBEX6;20.3.2024;2797,93;2826,48;2797,93;2820,36;0,82;1764308,81
XZAG;CBX;HRZB00ICBEX6;19.3.2024;2773,56;2797,35;2773,56;2797,35;0,86;703041,14
XZAG;CBX;HRZB00ICBEX6;18.3.2024;2795,44;2795,84;2771,12;2773,56;-0,82;1332262,86
XZAG;CBX;HRZB00ICBEX6;15.3.2024;2810,89;2811,5;2791,23;2796,6;-0,48;900931,7
XZAG;CBX;HRZB00ICBEX6;14.3.2024;2804,03;2813,38;2799,5;2810,04;0,21;1046143,79
XZAG;CBX;HRZB00ICBEX6;13.3.2024;2784,78;2813,29;2784,78;2804,03;0,69;1419760
XZAG;CBX;HRZB00ICBEX6;12.3.2024;2775,97;2792,8;2775,62;2784,78;0,32;1861835,01
XZAG;CBX;HRZB00ICBEX6;11.3.2024;2760,77;2778,71;2755,55;2775,97;0,55;1518563,15
XZAG;CBX;HRZB00ICBEX6;8.3.2024;2762,31;2768,59;2748,48;2760,77;-0,08;1095538,96
XZAG;CBX;HRZB00ICBEX6;7.3.2024;2764,35;2770,09;2759,2;2762,87;-0,12;1665190,85
XZAG;CBX;HRZB00ICBEX6;6.3.2024;2775,93;2775,93;2754,66;2766,21;-0,33;1890759,43
XZAG;CBX;HRZB00ICBEX6;5.3.2024;2771,7;2779,74;2768,51;2775,42;0,13;1076300,99
XZAG;CBX;HRZB00ICBEX6;4.3.2024;2760,46;2777,51;2760,36;2771,7;0,41;1900401,42
XZAG;CBX;HRZB00ICBEX6;1.3.2024;2727,54;2762,32;2724,19;2760,46;1,21;1699352,46
XZAG;CBX;HRZB00ICBEX6;29.2.2024;2768,98;2769,54;2723,28;2727,54;-1,5;1811358,2
XZAG;CBX;HRZB00ICBEX6;28.2.2024;2790,48;2790,48;2766,68;2768,98;-0,77;1388871,17
XZAG;CBX;HRZB00ICBEX6;27.2.2024;2801,24;2801,24;2781,76;2790,48;-0,46;1048694,46
XZAG;CBX;HRZB00ICBEX6;26.2.2024;2801,96;2813,93;2783,39;2803,49;0,05;1701366,88
XZAG;CBX;HRZB00ICBEX6;23.2.2024;2755,56;2802,05;2755,56;2801,96;1,68;1076056,06
XZAG;CBX;HRZB00ICBEX6;22.2.2024;2732,76;2755,89;2732,76;2755,56;0,93;1939739,51
XZAG;CBX;HRZB00ICBEX6;21.2.2024;2710,86;2730,16;2709,53;2730,05;0,64;1599773,73
XZAG;CBX;HRZB00ICBEX6;20.2.2024;2709,57;2712,69;2690,83;2712,69;0,12;565532
XZAG;CBX;HRZB00ICBEX6;19.2.2024;2702,8;2709,57;2700,03;2709,57;0,25;746176,99
XZAG;CBX;HRZB00ICBEX6;16.2.2024;2692,79;2703,72;2691,21;2702,8;0,37;369555,22
XZAG;CBX;HRZB00ICBEX6;15.2.2024;2698,2;2698,2;2675,29;2692,79;-0,2;405693,98
XZAG;CBX;HRZB00ICBEX6;14.2.2024;2698,5;2698,85;2681,88;2698,16;-0,05;524076,92
XZAG;CBX;HRZB00ICBEX6;13.2.2024;2692,09;2699,63;2682,21;2699,63;0,41;926021,62
XZAG;CBX;HRZB00ICBEX6;12.2.2024;2686,88;2690,79;2673,71;2688,74;0,07;631299,13
XZAG;CBX;HRZB00ICBEX6;9.2.2024;2680,73;2693,57;2678,65;2686,88;0,25;1537409,3
XZAG;CBX;HRZB00ICBEX6;8.2.2024;2680,27;2680,27;2669,27;2680,12;-0,01;643257,12
XZAG;CBX;HRZB00ICBEX6;7.2.2024;2668,93;2680,27;2663,89;2680,27;0,42;1281530,3
XZAG;CBX;HRZB00ICBEX6;6.2.2024;2668,72;2673,74;2665,69;2668,93;0;708907,48
XZAG;CBX;HRZB00ICBEX6;5.2.2024;2671,65;2676,52;2656,63;2669,03;-0,1;1269312,79
XZAG;CBX;HRZB00ICBEX6;2.2.2024;2669,42;2680,01;2666,3;2671,65;0,05;867940,26
XZAG;CBX;HRZB00ICBEX6;1.2.2024;2664,27;2676,84;2658,84;2670,35;0,17;740000
XZAG;CBX;HRZB00ICBEX6;31.1.2024;2650,72;2665,94;2648,77;2665,94;0,64;1228024,46
XZAG;CBX;HRZB00ICBEX6;30.1.2024;2642,61;2653,66;2640,92;2649,04;0,24;917546,27
XZAG;CBX;HRZB00ICBEX6;29.1.2024;2633,56;2647,92;2633,56;2642,61;0,39;968237,37
XZAG;CBX;HRZB00ICBEX6;26.1.2024;2621,72;2635,13;2616,02;2632,34;0,33;1049541,21
XZAG;CBX;HRZB00ICBEX6;25.1.2024;2626;2627,42;2614,82;2623,58;-0,09;855466,03
XZAG;CBX;HRZB00ICBEX6;24.1.2024;2615,69;2626;2600,35;2626;0,39;1091892,65
XZAG;CBX;HRZB00ICBEX6;23.1.2024;2617,34;2618,08;2601,85;2615,69;-0,06;1263430,82
XZAG;CBX;HRZB00ICBEX6;22.1.2024;2623,4;2624,08;2606,13;2617,34;-0,27;1307146,52
XZAG;CBX;HRZB00ICBEX6;19.1.2024;2606,23;2625,79;2604,81;2624,33;0,69;1257957,72
XZAG;CBX;HRZB00ICBEX6;18.1.2024;2630,57;2630,57;2606,23;2606,23;-0,99;621804,06
XZAG;CBX;HRZB00ICBEX6;17.1.2024;2627,23;2632,47;2610,14;2632,25;0,19;714057,03
XZAG;CBX;HRZB00ICBEX6;16.1.2024;2615,12;2632,46;2615,12;2627,23;0,46;1279537,84
XZAG;CBX;HRZB00ICBEX6;15.1.2024;2604,99;2618,72;2599,39;2615,12;0,39;1196511,14
XZAG;CBX;HRZB00ICBEX6;12.1.2024;2600,47;2610,02;2598,05;2604,99;0,2;1085252,69
XZAG;CBX;HRZB00ICBEX6;11.1.2024;2594,21;2599,86;2587,49;2599,86;0,33;857138,4
XZAG;CBX;HRZB00ICBEX6;10.1.2024;2611,92;2621,76;2590,2;2591,42;-0,78;1161257,83
XZAG;CBX;HRZB00ICBEX6;9.1.2024;2582,06;2628,93;2582,06;2611,82;1,26;2168120,33
XZAG;CBX;HRZB00ICBEX6;8.1.2024;2555,45;2579,89;2554,89;2579,35;0,97;1573044,97
XZAG;CBX;HRZB00ICBEX6;5.1.2024;2529,84;2554,52;2529,84;2554,52;0,98;763596,69
XZAG;CBX;HRZB00ICBEX6;4.1.2024;2520,22;2535;2520;2529,84;0,38;747227,92
XZAG;CBX;HRZB00ICBEX6;3.1.2024;2518,44;2523,03;2512,12;2520,22;0,06;532039,77
XZAG;CBX;HRZB00ICBEX6;2.1.2024;2533,08;2533,08;2516,26;2518,65;-0,6;467055,28
XZAG;CBX;HRZB00ICBEX6;29.12.2023;2507,37;2537,14;2507,37;2533,92;1,06;837726,61
XZAG;CBX;HRZB00ICBEX6;28.12.2023;2512,91;2514,09;2506,29;2507,37;-0,26;392515,36
XZAG;CBX;HRZB00ICBEX6;27.12.2023;2511,98;2516,28;2506,88;2513,84;0,07;1187204,37
XZAG;CBX;HRZB00ICBEX6;22.12.2023;2513,71;2516,86;2507,33;2512,2;-0,05;577675,24
XZAG;CBX;HRZB00ICBEX6;21.12.2023;2513,35;2514,96;2510,18;2513,57;-0,05;350500,96
XZAG;CBX;HRZB00ICBEX6;20.12.2023;2485;2514,82;2485;2514,82;1,2;1200340,51
XZAG;CBX;HRZB00ICBEX6;19.12.2023;2491,62;2497,21;2484,82;2485;-0,34;1073486,78
XZAG;CBX;HRZB00ICBEX6;18.12.2023;2482,69;2494,52;2480,42;2493,48;0,41;1072952
XZAG;CBX;HRZB00ICBEX6;15.12.2023;2473,78;2491,62;2473,78;2483,25;0,38;706529,21
XZAG;CBX;HRZB00ICBEX6;14.12.2023;2472,8;2478,61;2472,8;2473,78;0,04;3483031,1
XZAG;CBX;HRZB00ICBEX6;13.12.2023;2470,42;2478,16;2469,54;2472,8;0,1;870613,36
XZAG;CBX;HRZB00ICBEX6;12.12.2023;2461,03;2478,31;2458,32;2470,42;0,38;900390,68
XZAG;CBX;HRZB00ICBEX6;11.12.2023;2460,65;2463,08;2457,28;2461,03;-0,02;794908,22
XZAG;CBX;HRZB00ICBEX6;8.12.2023;2454,78;2461,58;2445,09;2461,58;0,28;813778,69
XZAG;CBX;HRZB00ICBEX6;7.12.2023;2456,68;2462,44;2450,39;2454,78;-0,02;483223,95
XZAG;CBX;HRZB00ICBEX6;6.12.2023;2467,6;2475,27;2453,37;2455,33;-0,5;1488663,66
XZAG;CBX;HRZB00ICBEX6;5.12.2023;2454,08;2467,6;2450,07;2467,6;0,55;1082311,83
XZAG;CBX;HRZB00ICBEX6;4.12.2023;2439,61;2454,7;2436,7;2454,08;0,59;1021286,81
XZAG;CBX;HRZB00ICBEX6;1.12.2023;2434,93;2440,45;2426,51;2439,61;0,19;1582515,2
XZAG;CBX;HRZB00ICBEX6;30.11.2023;2417,98;2434,93;2417,98;2434,93;0,7;1162293,75
